;Kd2;Alpha
716;0.001347120648956017;4570.312293430217
717;0.00042355809743548556;1489.4828915315259
718;0.00041214328216330684;1382.036444122801
719;0.0002566508626240108;918.516014429468
720;0.00025419181939862417;884.479029437476
721;0.00026296312904874343;928.8120754190915
722;0.00026313457898470593;897.2854899645362
723;0.0010287596256746342;3295.5138833383603
724;0.00057037168402646;1968.6538629873362
725;0.0010630768411716252;3465.4945788497043
726;0.0005051776685628819;1790.35565377322
727;0.00033959915179271793;1201.9238556952132
728;0.0002352820488837534;820.1609038868241
729;0.0002730698106687141;1052.830581984445
730;0.0004047434732904709;1345.0769416132778
731;0.0002360868603404165;798.0902208065079
732;0.000447010201255691;1526.3249899076393
733;0.0005475241961470413;1786.1812571476414
734;0.00022995112176133208;829.9901644104515
735;0.0011378352045977322;4031.5407626370306
736;0.0009713817759257584;3041.804337891029
737;0.0006391638120085426;2100.3710643436466
738;0.00043467851814166193;1486.089516421944
739;0.00024941295185161875;964.9150720240896
740;0.00024138470032784723;860.4990880714842
741;0.0006840735521376902;2137.220339580127
742;0.0003508403470691066;1207.808987172172
743;0.00040733164432459485;1458.9635061694357
744;0.0004653971331217302;1521.4090673691753
745;0.0009205192630714715;3230.846066258703
746;0.00020322308223683698;778.8077432641234
747;0.00020743686659466769;709.5154582572081
748;0.0007124415368749469;2608.980396063079
749;0.00021583818399133043;749.0087209352868
750;0.0016120220059419555;5513.818660989484
751;0.0004996800282757494;1834.55502631047
752;0.00037178994311671344;1313.7545825790253
753;0.000198213031545021;709.4210078925627
754;0.00040820187906091327;1302.6093960296778
755;0.0004538264925325134;1587.186037476355
756;0.0014293008676001633;4922.206062809029
757;0.0003594356377557269;1191.0571724382971
758;0.0786220405240151;257504.7894946343
759;0.00019093320934645;694.4973735522453
760;0.0006076002031969001;2090.467202934474
761;0.0002963983372179597;1049.0961022829122
762;0.0002618240953829793;913.9197579660198
763;0.0004638553188604076;1693.8131130443899
764;0.00031656242054934177;1044.0524605597343
765;0.00047968087544892886;1672.1928709019858
766;0.00040182366528205627;1279.4276742820387
767;0.00020985874116922606;738.8916373516902
768;0.001496294968214638;5048.926099183566
769;0.0019214031198039117;6098.798381715346
770;0.00021147223726201408;747.8660487658697
771;0.0002491424035203564;849.4837525520986
772;0.0007201235122024051;2503.4688474865193
773;0.0003854932714459976;1320.724781553611
774;0.00011833997530975634;499.06045774746156
775;0.00024053425539334188;869.1268968175557
776;0.0003175525282511716;1100.83514557905
777;0.0004814135211313939;1725.8416079678157
778;0.00028701884351369763;931.1361864228528
779;0.00043275835269169973;1508.5565691018146
780;0.0011114951308339163;3712.633996038318
781;0.0003444870485071759;1223.8133022205698
782;0.00034736859559382797;1285.546938342961
783;0.00034722816399022623;1154.8789626206799
784;0.0005518912563088784;1858.5063255750115
785;0.0009137599151471813;2967.9400442181736
786;0.002350220616994542;7853.32415864782
787;0.0005342131542713646;1843.6512349784232
788;0.0009526296812692495;3142.874789995595
789;0.0005995867327310892;2025.4579003382237
790;0.0004117917549587888;1582.9378157910721
791;0.0005259835671051351;1808.3085465038478
792;0.00044148897059309827;1485.2379833166383
793;0.0005069555993581881;1831.6816013317898
794;0.00036772848280755387;1159.7326738171096
795;0.00030910363670102586;1180.1598786380905
796;0.00033885350928840893;1100.373793310689
797;0.001608800091643396;5019.63016445418
798;0.0008242917598195019;2843.6636237117896
799;0.00048425539523397744;1566.5279451217878
800;0.0005258642255022837;1856.9805501590195
801;0.00025190994013058355;893.0424044580636
802;0.000504061846465056;1617.8380247049122
803;0.0004874333877105609;1564.48141658644
804;0.0005450581802519834;1815.0093381440875
805;0.0008008610749252063;2647.1474386471377
806;0.0003786937742404799;1227.1464663574477
807;0.00035776925957625125;1221.310498499874
808;0.00027822801662604374;995.6201197852021
809;0.00025809698857021086;849.9526207361187
810;0.0005137047069744297;1710.7723981298616
811;0.00033322010325832156;1144.3963030550099
812;0.0005292419136868094;1843.0912820013687
813;0.00023994523875250933;847.216492640311
814;0.00036162484190739146;1318.3195672913453
815;0.00030043946477213007;1055.6624500462044
816;0.0003544118744460411;1116.046039733101
817;0.00040814014935580515;1425.0021003035063
818;0.00046113193778102876;1511.989494615545
819;0.000488576635189825;1659.2321409635392
820;0.00037949401636618946;1336.303775023891
821;0.0003868267569424399;1247.3946171450443
822;0.0002712385424190552;1002.3975084938164
823;0.0003910209677411465;1277.581685977325
824;0.00036586026655103225;1241.2249818957678
825;0.4569840198108672;1460339.0387123972
826;0.00062750478065729;2138.028287217037
827;0.0005108612619083801;1867.1189594444684
828;0.0003141532785723369;1077.1838440143295
829;0.0002863461400347685;969.6640732949986
830;0.0005394469681911962;1857.3197128929849
831;0.0004072436432633615;1433.5587995757
832;0.0006906247973945463;2315.3277510505677
833;0.00038833645293571864;1365.3152687654524
834;0.0004545070959342079;1511.0917823085908
835;0.00042992441015417504;1328.9163887679742
836;0.00030684826049435723;1019.4612410238299
837;0.000448042122542679;1443.7327162067406
838;0.0006329022640791715;2230.266832481263
839;0.0004655089319350501;1695.054323069922
840;0.00028588224414307923;1091.5475866587146
841;0.00026149522003733817;964.04757114595
842;0.0003211958955743365;1048.3216223084032
843;0.00028303860095842343;1021.9169378687308
844;0.0015679324089792838;5195.862788708933
845;0.00021861337729847037;786.5413010804818
846;0.00019762233335166918;713.5194947259002
847;0.00027354046888872354;1022.8507614824016
848;0.0005385665793694666;1794.980788308317
849;0.0003694947194563462;1191.9236203764217
850;0.0008748029892339921;2985.9515280695828
851;0.0004583967032839385;1556.629534980298
852;0.001523632023943274;5136.846636186751
853;0.0005000703668976398;1742.4591355167381
854;0.00020243987578468336;798.4900759912754
855;0.0007831463771521475;2712.8387555198915
856;0.0004143413922137326;1426.3456615364164
857;0.0003502739233049271;1158.044343039464
858;0.0002713821694001079;944.479966903277
859;0.00025180346248980615;885.5049607357336
860;0.0007011994952165765;2349.4281001732274
861;0.0003055296458645841;1035.4210990876886
862;0.0002613945538265433;888.3582771364108
863;0.00047873006151608814;1710.8200969405882
864;0.0002739652440266758;1012.7431013189604
865;0.0002555460620104099;901.6089981103705
866;0.00041767918358804506;1366.3806979262436
867;0.00049467259605534;1739.0504286027422
868;0.00040091806486481095;1329.8518157650099
869;0.00022613828453771847;861.377935965758
870;0.0002778615379561735;1029.6747387283272
871;0.0011609331363638745;3677.992440056006
872;0.00032267969302308573;1132.1801723639433
873;0.0005106908007147874;1612.0384174784635
874;0.0007124619668552603;2542.951956968974
875;0.0008071155430289183;2730.828967741443
876;0.00032662209874818936;1228.8343062573613
877;0.00035653871557188847;1203.6512669051772
878;0.000507547438525673;1854.167551323289
879;0.0007345429008049889;2461.646884633198
880;0.00048196973626788;1603.6649505932526
881;0.0003407141160960048;1194.7877031127389
882;0.0005183190922604315;1716.0573053609846
883;0.0003008095311402431;1075.1290276936577
884;0.0009686929760028964;3271.236988890472
885;0.0002809368170250997;984.582750404394
886;0.00038693719494674295;1297.7430058062948
887;0.0019266252065368804;6062.229896667909
888;0.0002786567690336286;1034.1308470470522
889;0.0006548586903977382;2126.296316976474
890;0.0006574227227151364;2258.5476739820433
891;0.0002788329556636576;1029.7905344370947
892;0.00039993422874544767;1290.9550465815144
893;0.0003258822971443102;1142.6655430546937
894;0.0002447235945012346;838.9702981431188
895;0.0001602665597730929;546.7652319063923
896;0.00028830010601381173;1050.8556428253332
897;0.00033675390020588723;1099.7392255284267
898;0.0003207992759263689;1113.0033398466044
899;0.000656554378381183;2019.1825592555333
900;0.000651547426913897;2161.9091184164004
901;0.0002485413854551453;845.9977752481651
902;0.00030688850956020377;1116.6958387869581
903;0.0002780160364293378;1007.5855102392156
904;0.00025568369520856166;928.6642321658284
905;0.0002585172204140474;932.7321239621436
906;0.00048280731382335947;1511.3750589487472
907;0.0002969453218065594;1116.6022855324948
908;0.0002335215892350024;851.0926353106497
909;0.0002475053996343239;888.9116577898435
910;0.00034141868162299363;1264.4834760695542
911;0.00028858402662853026;1049.535856259338
912;0.000496815863467822;1661.9119935358278
913;0.04146473054651361;133753.0343553587
914;0.0005834550161395617;1945.029641663487
915;0.00040329285800508715;1453.6270037518175
916;0.0003589161784570569;1241.4540823664825
917;0.00027721292321253305;980.9451881416115
918;0.23302890433234252;718908.2735358248
919;0.0008165490365289939;2640.0911194778464
920;0.0006909489567045248;2382.7275937257286
921;0.00028757936888898326;1094.8730935403503
922;0.00023412688939500968;788.9008124799776
923;0.000554126449423555;1914.9892745756556
924;0.0003925828763723627;1334.612330846095
925;0.0006226557505156803;2067.5662305847
926;0.0003522769519700964;1160.0245136305207
927;0.0004332716774576109;1512.4048839204704
928;0.0003853123670926178;1227.1436005975618
929;0.0004036563664274479;1433.5951262208928
930;0.00024411755237892715;839.1577676981899
931;0.000314009659939257;1053.2956124336197
932;0.00020107681044755885;688.6616860335888
933;0.00035769012040462483;1195.3742068007252
934;0.00025520572917526617;922.8141170094556
935;0.0003605670367899901;1271.1066459016233
936;0.0005042772803843234;1767.350912480848
937;0.0003731674612620122;1259.0442086903504
938;0.0003159583743766844;1070.6362418431045
939;0.0003463227101739559;1262.2471215888236
940;0.0002240388975531489;833.6712999583849
941;0.0003085453042349377;1136.302685779251
942;0.0004562067478609123;1500.7513355875233
943;0.00053031008152551;1859.9583735279102
944;0.00020648768652616186;783.4361565906315
945;0.0002823490121712517;1060.423235605371
946;0.0003525411919147098;1223.5562165313966
947;0.0030907601212381754;9896.78674317652
948;0.0006333715229361796;1927.7606324273677
949;0.00035105195807525624;1163.8999171906344
950;0.00041809128793070016;1362.6102998331357
951;0.0002875520000137215;1002.7542065767736
952;0.0004266845962673538;1445.4852403225004
953;0.0002762300962994212;988.1634396728558
954;0.0002707837905372382;942.8557888162109
955;0.0004891946814879595;1573.195014799124
956;0.00039395022787936166;1363.0110345731728
957;0.0003574740893083565;1322.562350546191
958;0.0006703088575749474;2188.4621194288025
959;0.00029254456888117274;1030.7979905254822
960;0.0002791492219328694;994.7494749593391
961;0.00029376081944729356;981.9987976384376
962;0.0005711468162743438;1934.487494041388
963;0.0003703549634237601;1309.3717081506763
964;0.0003247556321192631;1174.9232254859626
965;0.00041556045530152856;1341.0260559174806
966;0.0006216933028423345;1990.5982250115153
967;0.00027569433378509233;1003.4642169425048
968;0.0007873620175237631;2598.755164009825
969;0.0006284095563251132;2115.988815297335
970;0.0006053314677318229;1941.9723037052734
971;0.00036531499809743466;1151.6322563924912
